"GeneID","Symbol","Name","Control","LPS0111B5","LPSO55","induction score","PSORT","PROTCOMP","Symbol","","IFN/kB","Domain","","tag","annotation","Priority","","Domain"
"GeneID:56012","Pgam2","phosphoglycerate mutase 2","3.45","1.33","1.45","0.3855072463768116","cyto","cyto","Pgam2","","","","","","","","","His_Phos_1"
"GeneID:72542","Pgam5","phosphoglycerate mutase family member 5","16.61","11.42","11.07","0.687537627934979","extr","pero","Pgam5","","","","","","","","","His_Phos_1"
"GeneID:241062","Pgap1","post-GPI attachment to proteins 1","25.69","13.77","14.69","0.5360062281043207","plas","E.R.","Pgap1","","","","","","","","","PGAP1,Abhydrolase_5,Abhydrolase_6,DUF676,Lipase_3,Peptidase_S9,Abhydrolase_1"
"GeneID:233575","Pgap2","post-GPI attachment to proteins 2","45.69","44.69","46.49","0.9781133727292625","plas","plas","Pgap2","","","","","","","","","Frag1,DUF2499,DUF2499,DUF2628,DUF2628"
"GeneID:320655","Pgap3","post-GPI attachment to proteins 3","3.35","2.0","1.89","0.5970149253731343","plas","golg","Pgap3","","","","","","","","","Per1,Apq12,Apq12"
"GeneID:209966","Pgbd5","piggyBac transposable element derived 5","0.7","0.11","0.1","0.15714285714285717","cyto_nucl","plas","Pgbd5","","","","","","","","",""
"GeneID:54381","Pgcp","plasma glutamate carboxypeptidase","19.24","16.02","16.43","0.8326403326403327","extr","extr","Pgcp","","","","","","","","","Peptidase_M28,Peptidase_M20,PA,CART"
"GeneID:110208","Pgd","phosphogluconate dehydrogenase","392.54","290.74","287.8","0.7406633718856677","cyto","cyto","Pgd","","","","","","irma mass/silver also","new/1.2","","6PGD,NAD_binding_2,F420_oxidored,DUF3069,DUF3069"
"GeneID:18654","Pgf","placental growth factor","0.45","3.49","3.35","7.7555555555555555","extr","extr","Pgf","","","","","","","","","PDGF"
"GeneID:225467","Pggt1b","protein geranylgeranyltransferase type I, beta subunit","11.8","10.16","10.34","0.8610169491525423","cyto","cyto","Pggt1b","","","","","","","","","Prenyltrans,Prenyltrans,Prenyltrans,Prenyltrans,Prenyltrans"
"GeneID:18655","Pgk1","phosphoglycerate kinase 1","3.25","2.76","2.68","0.8492307692307691","cyto","cyto","Pgk1","","","","","","","","","PGK"
"GeneID:66171","Pgls","6-phosphogluconolactonase","77.86","48.27","48.89","0.619958900590804","extr","pero","Pgls","","","","","","","","","Glucosamine_iso"
"GeneID:21946","Pglyrp1","peptidoglycan recognition protein 1","0.11","0.08","0.17","0.7272727272727273","extr","extr","Pglyrp1","","","","","","","","","Amidase_2"
"GeneID:66681","Pgm1","phosphoglucomutase 1","20.01","14.57","14.6","0.728135932033983","cyto","cyto","Pgm1","","","","","","","","","PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV"
"GeneID:72157","Pgm2","phosphoglucomutase 2","21.32","12.54","12.32","0.5881801125703564","cyto","cyto","Pgm2","","","","","","","","","PGM_PMM_I,PGM_PMM_III,PGM_PMM_II,PGM_PMM_IV"
"GeneID:70974","Pgm2l1","phosphoglucomutase 2-like 1","7.1","6.72","5.93","0.9464788732394366","cyto","cyto","Pgm2l1","","","","","","","","","PGM_PMM_I,PGM_PMM_II,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV"
"GeneID:109785","Pgm3","phosphoglucomutase 3","6.78","5.83","5.35","0.859882005899705","cyto","cyto","Pgm3","","","","","","","","","PGM_PMM_I,PGM_PMM_I,PGM_PMM_II,PGM_PMM_II,PGM_PMM_IV,PGM_PMM_III"
"GeneID:226041","Pgm5","phosphoglucomutase 5","1.78","1.36","1.22","0.7640449438202248","cysk","cyto","Pgm5","","","","","","","","","PGM_PMM_I,PGM_PMM_III,PGM_PMM_II,PGM_PMM_IV"
"GeneID:67078","Pgp","phosphoglycolate phosphatase","16.51","5.65","5.08","0.3422168382798304","cyto","cyto","Pgp","","","","","","","","","Hydrolase"
"GeneID:66522","Pgpep1","pyroglutamyl-peptidase I","23.22","11.84","11.43","0.5099052540913006","extr","cyto","Pgpep1","","","","","","","","","Peptidase_C15"
"GeneID:53328","Pgrmc1","progesterone receptor membrane component 1","56.91","45.03","46.2","0.7912493410648392","cyto","plas","Pgrmc1","","","","","","","","","Cyt-b5"
"GeneID:70804","Pgrmc2","progesterone receptor membrane component 2","23.93","13.54","14.34","0.5658169661512745","cyto","plas","Pgrmc2","","","","","","","","","Cyt-b5"
"GeneID:74451","Pgs1","phosphatidylglycerophosphate synthase 1","18.4","41.9","41.93","2.2771739130434785","mito","mito","Pgs1","","","","","","","","","DUF1241,PLDc"
"GeneID:218194","Phactr1","phosphatase and actin regulator 1","0.15","0.09","0.07","0.6","mito_nucl,nucl","nucl","Phactr1","","","","","","","","","RPEL,RPEL,RPEL,RPEL"
"GeneID:215789","Phactr2","phosphatase and actin regulator 2","11.84","9.3","9.62","0.785472972972973","nucl","nucl","Phactr2","","","","","","","","","RPEL,RPEL,RPEL,RPEL,DUF2737,DUF2737,DUF1525,DUF1525"
"GeneID:100169","Phactr4","phosphatase and actin regulator 4","6.2","3.07","3.26","0.4951612903225806","nucl","nucl","Phactr4","","","","","","","","","RPEL,RPEL,RPEL"
"GeneID:56698","Phax","phosphorylated adaptor for RNA export","27.79","17.33","15.94","0.6236056135300467","cyto,nucl","nucl","Phax","","","","","","","","","RNA_GG_bind,RNA_GG_bind,Cmyb_C,Cmyb_C"
"GeneID:18673","Phb","prohibitin","2.21","1.58","1.46","0.7149321266968326","cyto","mito","Phb","","","","","","","","","Band_7,Med2"
"GeneID:12034","Phb2","prohibitin 2","109.75","83.47","81.72","0.7605466970387244","cyto","mito","Phb2","","","","","","","","","Band_7,Med2"
"GeneID:13619","Phc1","polyhomeotic-like 1 (Drosophila)","2.75","1.58","1.42","0.5745454545454546","nucl","nucl","Phc1","","","","","","","","","SAM_1,SAM_2,zf-FCS,SAM_PNT,DUF1471"
"GeneID:54383","Phc2","polyhomeotic-like 2 (Drosophila)","21.4","18.3","20.39","0.8551401869158879","nucl","nucl","Phc2","","","","","","","","","SAM_1,SAM_2,SAM_PNT,zf-FCS"
"GeneID:241915","Phc3","polyhomeotic-like 3 (Drosophila)","7.17","4.95","5.06","0.690376569037657","nucl","nucl","Phc3","","","","","","","","","SAM_1,SAM_2,SAM_PNT,zf-FCS"
"GeneID:72057","Phf10","PHD finger protein 10","22.16","21.8","21.79","0.983754512635379","nucl","nucl","Phf10","","","","","","","","","PHD,PHD"
"GeneID:219131","Phf11","PHD finger protein 11","1.35","3.77","5.39","2.7925925925925923","extr","nucl","Phf11","","","","","","","","","C1_1,C1_1"
"GeneID:268448","Phf12","PHD finger protein 12","17.31","8.7","7.68","0.5025996533795494","nucl","nucl","Phf12","","","","","","","","","PHD,PHD,C1_1,C1_1,FHA"
"GeneID:230936","Phf13","PHD finger protein 13","10.63","10.03","9.76","0.9435559736594542","nucl","nucl","Phf13","","","","","","","","","PHD,PHD,C1_1,C1_1,7TMR-HDED,7TMR-HDED,zf-CW"
"GeneID:75725","Phf14","PHD finger protein 14","12.55","5.57","5.81","0.4438247011952191","nucl","nucl","Phf14","","","","","","","","","PHD,PHD,PHD,PHD,PHD,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1"
"GeneID:76901","Phf15","PHD finger protein 15","17.31","13.72","11.81","0.7926054303870596","nucl","nucl","Phf15","","","","","","","","","EPL1,PHD,PHD,C1_1,C1_1,C1_1,PRA-PH,PRA-PH"
"GeneID:382207","Phf16","PHD finger protein 16","3.24","3.48","3.63","1.074074074074074","nucl","nucl","Phf16","","","","","","","","","EPL1,EPL1,PHD,PHD,PHD,C1_1,Phage_RpbA"
"GeneID:269424","Phf17","PHD finger protein 17","5.02","0.95","0.95","0.1892430278884462","nucl","nucl","Phf17","","","","","","","","","EPL1,EPL1,PHD,PHD,PHD,PHD,C1_1,C1_1,C1_1,zf-RING-like,zf-RING-like,zf-RING-like"
"GeneID:74016","Phf19","PHD finger protein 19","1.93","2.34","1.86","1.2124352331606216","nucl","nucl","Phf19","","","","","","","","","PHD,PHD,C1_1,C1_1,C1_1"
"GeneID:18676","Phf2","PHD finger protein 2","15.54","8.6","8.36","0.5534105534105535","nucl","nucl","Phf2","","","","","","","","","JmjC,PHD,PHD"
"GeneID:228829","Phf20","PHD finger protein 20","13.61","4.48","4.78","0.32916972814107276","nucl","nucl","Phf20","","","","","","","","","DUF3776,PHD,Tudor-knot,Rad9_Rad53_bind,Rad9_Rad53_bind,MIP-T3,MIP-T3"
"GeneID:239510","Phf20l1","PHD finger protein 20-like 1","13.0","9.99","10.15","0.7684615384615385","nucl","nucl","Phf20l1","","","","","","","","","DUF3776,DUF3776,PHD,PHD,Tudor-knot,Tudor-knot,MBT"
"GeneID:192285","Phf21a","PHD finger protein 21A","11.01","6.65","7.15","0.6039963669391463","nucl","nucl","Phf21a","","","","","","","","","PHD,C1_1,ENT,ENT,ADK_lid,C1_3,Syntaxin-6_N,Syntaxin-6_N,Allexi_40kDa,Allexi_40kDa"
"GeneID:271305","Phf21b","PHD finger protein 21B","0.11","0.21","0.18","1.909090909090909","cyto","nucl","Phf21b","","","","","","","","","PHD,Phage_GP20,Phage_GP20"
"GeneID:78246","Phf23","PHD finger protein 23","53.44","45.2","41.09","0.845808383233533","nucl","nucl","Phf23","","","","","","","","","PHD,C1_1,C1_1,Ribosomal_60s,Myc_N,Myc_N"
"GeneID:213109","Phf3","PHD finger protein 3","18.37","10.01","9.25","0.5449101796407185","nucl","plas","Phf3","","","","","","","","","TFIIS_M,SPOC,PHD"
"GeneID:68479","Phf5a","PHD finger protein 5A","39.01","26.87","26.68","0.6887977441681621","extr","nucl","Phf5a","","","","","","","","","PHF5,PolC_DP2"
"GeneID:70998","Phf6","PHD finger protein 6","9.13","19.69","23.12","2.1566265060240966","nucl","nucl","Phf6","","","","","","","","","zf-Apc11,zf-Apc11,zf-Apc11"
"GeneID:71838","Phf7","PHD finger protein 7","5.15","2.3","1.9","0.44660194174757273","nucl","nucl","Phf7","","","","","","","","",""
"GeneID:320595","Phf8","PHD finger protein 8","12.0","8.25","7.88","0.6875","nucl,cyto_nucl","nucl","Phf8","","","","","","","","","JmjC,PHD,CMV_1a,CMV_1a"
"GeneID:236539","Phgdh","3-phosphoglycerate dehydrogenase","0.81","0.46","0.54","0.5679012345679012","cyto","pero","Phgdh","","","","","","","","","2-Hacid_dh_C,2-Hacid_dh"
"GeneID:83946","Phip","pleckstrin homology domain interacting protein","12.68","10.7","13.72","0.8438485804416404","nucl","plas","Phip","","","","","","","","","WD40,WD40,WD40,WD40,WD40,WD40,WD40,WD40,Bromodomain,Bromodomain,E7,E7,E7"
"GeneID:18679","Phka1","phosphorylase kinase alpha 1","2.57","1.62","1.49","0.6303501945525293","nucl","plas","Phka1","","","","","","","","","Glyco_hydro_15"
"GeneID:110094","Phka2","phosphorylase kinase alpha 2","40.06","27.42","26.63","0.6844732900649027","nucl","plas","Phka2","","","","","","","","","Glyco_hydro_15"
"GeneID:102093","Phkb","phosphorylase kinase beta","9.0","6.38","6.2","0.7088888888888889","cyto","cyto","Phkb","","","","","","","","","Glyco_hydro_15"
"GeneID:18682","Phkg1","phosphorylase kinase gamma 1","0.21","0.12","0.14","0.5714285714285714","cyto","cyto","Phkg1","","","","","","","","","Pkinase,Pkinase_Tyr,Kdo,APH,APH,RIO1,DUF37,Choline_kinase,YrbL-PhoP_reg,essB"
"GeneID:68961","Phkg2","phosphorylase kinase, gamma 2 (testis)","17.29","11.31","10.7","0.6541353383458647","cyto","nucl","Phkg2","","","","","","","","","Pkinase,Pkinase_Tyr,Kdo,APH,APH,APH,RIO1,YrbL-PhoP_reg,Choline_kinase,Pox_ser-thr_kin"
"GeneID:21664","Phlda1","pleckstrin homology-like domain, family A, member 1","1.23","4.26","3.75","3.4634146341463414","nucl","nucl","Phlda1","","","","","","","","","PH"
"GeneID:27280","Phlda3","pleckstrin homology-like domain, family A, member 3","7.75","2.76","2.47","0.35612903225806447","mito","cyto","Phlda3","","","","","","","","","PH"
"GeneID:102693","Phldb1","pleckstrin homology-like domain, family B, member 1","2.97","44.48","37.86","14.976430976430974","nucl","extr","Phldb1","","","","","","","","","PH,FHA"
"GeneID:208177","Phldb2","pleckstrin homology-like domain, family B, member 2","0.74","0.86","0.72","1.162162162162162","nucl","plas,pero","Phldb2","","","","","","","","","PH"
"GeneID:232970","Phldb3","pleckstrin homology-like domain, family B, member 3","3.61","1.73","1.61","0.47922437673130197","nucl","nucl","Phldb3","","","","","","","","","PH,FAD-oxidase_C,FAD-oxidase_C,NPV_P10,NPV_P10,NPV_P10,Glyoxalase_2,Glyoxalase_2"
"GeneID:98432","Phlpp1","PH domain and leucine rich repeat protein phosphatase 1","11.05","15.19","14.66","1.3746606334841627","nucl","plas","Phlpp1","","","LRR","","","","4.0","","LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,PP2C,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,PH,PAT1"
"GeneID:244650","Phlpp2","PH domain and leucine rich repeat protein phosphatase 2","1.95","5.0","5.06","2.5641025641025643","nucl","plas","Phlpp2","","","LRR","","","","4.0","","LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_4,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1,PP2C,PH,Noelin-1,Noelin-1,Noelin-1"
"GeneID:237928","Phospho1","phosphatase, orphan 1","24.15","9.86","10.54","0.4082815734989648","cyto","pero","Phospho1","","","","","","","","","Put_Phosphatase,HAD"
"GeneID:73373","Phospho2","phosphatase, orphan 2","15.33","8.68","8.51","0.5662100456621004","cyto","cyto","Phospho2","","","","","","","","","Put_Phosphatase,HAD,Hydrolase,Hydrolase"
"GeneID:75454","Phpt1","phosphohistidine phosphatase 1","12.35","7.95","8.14","0.6437246963562754","cyto","cyto","Phpt1","","","","","","","","","Ocnus"
"GeneID:101471","Phrf1","PHD and ring finger domains 1","14.88","15.48","13.93","1.0403225806451613","nucl","extr","Phrf1","","","","","","","","","PHD,zf-C3HC4,zf-rbx1,zf-rbx1,C1_1"
"GeneID:18685","Phtf1","putative homeodomain transcription factor 1","8.06","8.26","7.92","1.0248138957816377","plas","nucl","Phtf1","","","","","","","","","Phtf-FEM1B_bdg,Phtf-FEM1B_bdg"
"GeneID:68770","Phtf2","putative homeodomain transcription factor 2","7.96","11.79","10.47","1.4811557788944723","plas","nucl","Phtf2","","","","","","","","","Phtf-FEM1B_bdg,Phtf-FEM1B_bdg"
"GeneID:16922","Phyh","phytanoyl-CoA hydroxylase","37.05","26.92","27.8","0.7265856950067477","mito","pero","Phyh","","","","","","","","","PhyH,DUF1479,DUF1479,DUF1479,TRAPPC-Trs85"
"GeneID:227696","Phyhd1","phytanoyl-CoA dioxygenase domain containing 1","2.53","1.26","1.44","0.49802371541501983","cyto","cyto,pero","Phyhd1","","","","","","","","","PhyH"
"GeneID:84095","Pi4k2a","phosphatidylinositol 4-kinase type 2 alpha","52.68","54.64","61.27","1.0372057706909643","cyto","cyto","Pi4k2a","","","","","","","","","PI3_PI4_kinase,Med8"
"GeneID:67073","Pi4k2b","phosphatidylinositol 4-kinase type 2 beta","8.4","11.17","11.17","1.3297619047619047","nucl,cyto","cyto","Pi4k2b","","","","","","","","","PI3_PI4_kinase"
"GeneID:224020","Pi4ka","phosphatidylinositol 4-kinase, catalytic, alpha polypeptide","22.3","17.29","17.27","0.7753363228699551","nucl","plas","Pi4ka","","","","","","","","","PI3_PI4_kinase,PI3Ka,Ipi1_N,Ipi1_N"
"GeneID:107650","Pi4kb","phosphatidylinositol 4-kinase, catalytic, beta polypeptide","27.55","15.99","16.41","0.5803992740471869","nucl","cyto","Pi4kb","","","","","","","","","PI3_PI4_kinase"
"GeneID:56469","Pias1","protein inhibitor of activated STAT 1","24.77","26.7","28.27","1.0779168348809043","nucl","nucl","Pias1","","","","","","","","","zf-MIZ,zf-Nse,SAP,zf-C3HC4,PHD"
"GeneID:17344","Pias2","protein inhibitor of activated STAT 2","13.59","8.74","8.57","0.6431199411331862","cyto,nucl","nucl","Pias2","","","","","","","","","zf-MIZ,zf-Nse,SAP,PHD"
"GeneID:229615","Pias3","protein inhibitor of activated STAT 3","10.93","4.44","4.46","0.4062214089661483","cyto_nucl,nucl","nucl","Pias3","","","","","","","","","zf-MIZ,zf-Nse,SAP"
"GeneID:59004","Pias4","protein inhibitor of activated STAT 4","18.21","13.24","11.46","0.7270730367929709","nucl","nucl","Pias4","","","","","","","","","zf-MIZ,SAP,zf-Nse,Nucleoplasmin,Sporozoite_P67,Cenp-B_dimeris"
"GeneID:52023","Pibf1","progesterone immunomodulatory binding factor 1","5.77","3.58","3.36","0.6204506065857887","nucl","cyto","Pibf1","","","","","","","","","WAC_Acf1_DNA_bd,WAC_Acf1_DNA_bd,DUF948,DUF948,DUF948,DUF948,DUF948,DUF948,DUF948,Secretin_N,BK_channel_a,BK_channel_a"
"GeneID:233489","Picalm","phosphatidylinositol binding clathrin assembly protein","115.1","145.87","140.07","1.2673327541268464","nucl","mito,nucl","Picalm","","","","","","","","","ANTH,ENTH,GspM,EF-1_beta_acid,Ribosomal_60s,Ribosomal_60s"
"GeneID:18693","Pick1","protein interacting with C kinase 1","5.4","1.95","1.75","0.3611111111111111","cyto","cyto","Pick1","","","","","","","","","Arfaptin,PDZ,BAR,DALR_1,DALR_1"
"GeneID:98496","Pid1","phosphotyrosine interaction domain containing 1","132.03","124.87","120.94","0.9457699007801258","cyto","cyto","Pid1","","","","","","","","","PID"
"GeneID:208084","Pif1","PIF1 5'-to-3' DNA helicase homolog (S. cerevisiae)","0.72","0.16","0.19","0.22222222222222224","nucl","nucl","Pif1","","","","","","","","","PIF1,Herpes_Helicase,Herpes_Helicase,PhoH,DUF258,Viral_helicase1,Viral_helicase1,GSPII_E,DUF2075,DUF2075,Parvo_NS1"
"GeneID:18700","Piga","phosphatidylinositol glycan anchor biosynthesis, class A","2.38","1.42","1.46","0.5966386554621849","nucl","E.R.","Piga","","","","","","","","","PIGA,Glycos_transf_1,Dimeth_Pyl,Glyco_transf_5"
"GeneID:55981","Pigb","phosphatidylinositol glycan anchor biosynthesis, class B","5.05","3.0","2.7","0.594059405940594","plas","E.R.","Pigb","","","","","","","","","Glyco_transf_22"
"GeneID:67292","Pigc","phosphatidylinositol glycan anchor biosynthesis, class C","22.5","12.29","13.16","0.5462222222222222","plas","E.R.","Pigc","","","","","","","","","GPI2"
"GeneID:18701","Pigf","phosphatidylinositol glycan anchor biosynthesis, class F","18.27","13.04","12.74","0.7137383689107827","plas","E.R.","Pigf","","","","","","","","","PIG-F"
"GeneID:433931","Pigg","phosphatidylinositol glycan anchor biosynthesis, class G","5.85","5.1","4.88","0.8717948717948718","plas","E.R.","Pigg","","","","","","","","","Phosphodiest,Metalloenzyme"
"GeneID:110417","Pigh","phosphatidylinositol glycan anchor biosynthesis, class H","6.53","2.28","2.32","0.3491577335375191","plas","cyto","Pigh","","","","","","","","","PIG-H"
"GeneID:329777","Pigk","phosphatidylinositol glycan anchor biosynthesis, class K","27.92","21.96","22.96","0.7865329512893983","plas","E.R.","Pigk","","","","","","","","","Peptidase_C13,Peptidase_C13"
"GeneID:327942","Pigl","phosphatidylinositol glycan anchor biosynthesis, class L","3.58","1.72","1.92","0.48044692737430167","extr","E.R.","Pigl","","","","","","","","","PIG-L,START,START"
"GeneID:67556","Pigm","phosphatidylinositol glycan anchor biosynthesis, class M","12.0","12.27","11.14","1.0225","plas","E.R.","Pigm","","","","","","","","","Mannosyl_trans,PIG-U,DUF2029,DUF2029"
"GeneID:27392","Pign","phosphatidylinositol glycan anchor biosynthesis, class N","11.47","8.98","9.33","0.7829119442022667","plas","E.R.","Pign","","","","","","","","","PigN,Phosphodiest,Phosphodiest,Sulfatase"
"GeneID:56703","Pigo","phosphatidylinositol glycan anchor biosynthesis, class O","3.74","2.0","1.92","0.53475935828877","plas","E.R.","Pigo","","","","","","","","","Phosphodiest,Sulfatase,Metalloenzyme,DUF1501"
"GeneID:56176","Pigp","phosphatidylinositol glycan anchor biosynthesis, class P","9.0","6.1","5.95","0.6777777777777777","plas","plas","Pigp","","","","","","","","","PIG-P,DUF1469,DPM2"
"GeneID:14755","Pigq","phosphatidylinositol glycan anchor biosynthesis, class Q","29.03","15.89","16.51","0.5473647950396142","plas","plas","Pigq","","","","","","","","","Gpi1"
"GeneID:276846","Pigs","phosphatidylinositol glycan anchor biosynthesis, class S","47.54","30.54","30.13","0.642406394615061","plas","E.R.","Pigs","","","","","","","","","PIG-S"
"GeneID:78928","Pigt","phosphatidylinositol glycan anchor biosynthesis, class T","46.37","30.78","31.88","0.6637912443390124","plas","E.R.","Pigt","","","","","","","","","Gpi16"
"GeneID:228812","Pigu","phosphatidylinositol glycan anchor biosynthesis, class U","26.32","17.63","15.99","0.6698328267477203","plas","E.R.","Pigu","","","","","","","","","PIG-U"
"GeneID:230801","Pigv","phosphatidylinositol glycan anchor biosynthesis, class V","6.0","13.59","14.73","2.265","plas,extr","E.R.","Pigv","","","","","","","","","Mannosyl_trans2,Mannosyl_trans2"
"GeneID:70325","Pigw","phosphatidylinositol glycan anchor biosynthesis, class W","2.02","1.22","1.22","0.6039603960396039","plas","E.R.","Pigw","","","","","","","","","GWT1,GWT1,GWT1,GWT1,GWT1"
"GeneID:72084","Pigx","phosphatidylinositol glycan anchor biosynthesis, class X","18.37","12.81","13.12","0.6973326075122482","plas","E.R.","Pigx","","","","","","","","","PIG-X"
"GeneID:66459","Pigy","phosphatidylinositol glycan anchor biosynthesis, class Y","17.44","19.65","18.01","1.1267201834862384","mito","mito","Pigy","","","","","","","","","Trm112p"
"GeneID:66268","Pigyl","phosphatidylinositol glycan anchor biosynthesis, class Y-like","22.61","8.05","6.79","0.35603715170278644","extr","E.R.","Pigyl","","","","","","","","",""
"GeneID:239827","Pigz","phosphatidylinositol glycan anchor biosynthesis, class Z","3.82","2.28","2.35","0.5968586387434555","plas","E.R.","Pigz","","","","","","","","","Glyco_transf_22"
"GeneID:68845","Pih1d1","PIH1 domain containing 1","32.6","21.15","20.46","0.6487730061349692","nucl","cyto","Pih1d1","","","","","","","","","PIH1,PIH1"
"GeneID:72614","Pih1d2","PIH1 domain containing 2","0.27","0.14","0.29","0.5185185185185185","cyto","nucl","Pih1d2","","","","","","","","","PIH1,CS,CS"
"GeneID:83490","Pik3ap1","phosphoinositide-3-kinase adaptor protein 1","266.89","228.7","235.55","0.856907340102664","cyto","nucl","Pik3ap1","","","","","","","","",""
"GeneID:18704","Pik3c2a","phosphatidylinositol 3-kinase, C2 domain containing, alpha polypeptide","14.26","9.23","8.45","0.64726507713885","cyto","plas","Pik3c2a","","","","","","","","","PI3_PI4_kinase,PI3Ka,PI3K_C2,PI3K_C2,PI3K_rbd,PX,C2"
"GeneID:225326","Pik3c3","phosphoinositide-3-kinase, class 3","19.5","9.08","8.89","0.46564102564102566","cyto","cyto","Pik3c3","","","","","","","","","PI3Ka,PI3_PI4_kinase,PI3K_C2"
"GeneID:18706","Pik3ca","phosphatidylinositol 3-kinase, catalytic, alpha polypeptide","24.32","27.31","27.26","1.1229440789473684","cyto","pero","Pik3ca","","","","","","","","","PI3Ka,PI3_PI4_kinase,PI3K_rbd,PI3K_rbd,PI3K_C2,PI3K_p85B,DUF2321"
"GeneID:74769","Pik3cb","phosphatidylinositol 3-kinase, catalytic, beta polypeptide","23.54","35.37","33.22","1.5025488530161426","cyto","golg","Pik3cb","","","","","","","","","PI3Ka,PI3Ka,PI3_PI4_kinase,PI3K_p85B,PI3K_rbd,PI3K_C2,RWD,RWD"
"GeneID:18707","Pik3cd","phosphatidylinositol 3-kinase catalytic delta polypeptide","37.37","18.42","22.34","0.492908750334493","cyto","E.R.","Pik3cd","","","","","","","","","PI3_PI4_kinase,PI3Ka,PI3K_p85B,PI3K_C2,PI3K_rbd,TpcC"
"GeneID:30955","Pik3cg","phosphoinositide-3-kinase, catalytic, gamma polypeptide","16.89","8.99","7.64","0.5322676139727649","cyto","golg","Pik3cg","","","","","","","","","PI3Ka,PI3_PI4_kinase,PI3K_C2,PI3K_C2,PI3K_rbd,PI3K_rbd"
"GeneID:216505","Pik3ip1","phosphoinositide-3-kinase interacting protein 1","1.34","1.75","2.31","1.3059701492537312","extr","plas","Pik3ip1","","","","","","","","","Kringle"
"GeneID:18708","Pik3r1","phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha)","26.52","57.52","50.63","2.168929110105581","cyto,nucl","nucl","Pik3r1","","","","","","","","","SH2,SH2,Lipoprotein_6,IncA,Rab5-bind,DUF1338,Occludin_ELL,Occludin_ELL,Seryl_tRNA_N,Seryl_tRNA_N"
"GeneID:18709","Pik3r2","phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 2 (p85 beta)","20.06","8.13","8.22","0.40528414755732806","nucl","nucl","Pik3r2","","","","","","","","","SH2,SH2,RhoGAP,RhoGAP,RhoGAP,Hydantoinase_A,Hydantoinase_A,SH3_1,SH3_1,ATG11"
"GeneID:18710","Pik3r3","phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 3 (p55)","0.44","0.71","0.58","1.6136363636363635","cyto","nucl","Pik3r3","","","","","","","","","SH2,SH2,DUF1338,ATG11,DUF662,DUF662,IncA,Laminin_II,Laminin_II,V_ATPase_I"
"GeneID:75669","Pik3r4","phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 4, p150","13.38","6.74","6.76","0.5037369207772795","cyto","plas","Pik3r4","","","","","","","","","Pkinase,WD40,WD40,WD40,WD40,HEAT,HEAT,HEAT,HEAT,Pkinase_Tyr"
"GeneID:320207","Pik3r5","phosphoinositide-3-kinase, regulatory subunit 5, p101","118.46","281.2","268.53","2.3737970622995106","nucl","nucl","Pik3r5","","","","","","","","","PI3K_1B_p101"
"GeneID:104709","Pik3r6","phosphoinositide-3-kinase, regulatory subunit 6","6.84","12.92","14.07","1.8888888888888888","cyto_nucl","cyto","Pik3r6","","","","","","","","","PI3K_1B_p101,PI3K_1B_p101"
"GeneID:18711","Pikfyve","phosphoinositide kinase, FYVE finger containing","13.95","11.2","11.77","0.8028673835125448","nucl","plas","Pikfyve","","","","","","","","","PIP5K,Cpn60_TCP1,DEP,FYVE"
"GeneID:231805","Pilra","paired immunoglobin-like type 2 receptor alpha","1.73","4.81","5.19","2.7803468208092483","extr","plas","Pilra","","","","","","","","","V-set,NfeD,SKG6,Glycophorin_A"
"GeneID:170741","Pilrb1","paired immunoglobin-like type 2 receptor beta 1","0.61","1.3","1.81","2.1311475409836067","extr","plas","Pilrb1","","","","","","","","","V-set,Rep-A_N,ODV-E18,ODV-E18"
"GeneID:545812","Pilrb2","paired immunoglobin-like type 2 receptor beta 2","1.04","1.25","1.67","1.2019230769230769","extr","plas","Pilrb2","","","","","","","","","V-set,ODV-E18,ODV-E18"
"GeneID:18712","Pim1","proviral integration site 1","30.05","349.04","352.46","11.6153078202995","mito","cyto","Pim1","","","","Be","","","Pim1","","Pkinase,Pkinase_Tyr,Kdo,APH,Seadorna_VP7"
"GeneID:18715","Pim2","proviral integration site 2","1.39","1.38","1.33","0.9928057553956835","nucl","cyto","Pim2","","","","","","","","","Pkinase,Pkinase_Tyr,Kdo"
